ndexNr,pokemon,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
153,https://pokemonkg.org/instance/pokemon/bayleef,https://pokemonkg.org/instance/pokemon/meganium,https://pokemonkg.org/instance/pokemon/chikorita,https://pokemonkg.org/instance/pokemon/quilava,https://pokemonkg.org/instance/pokemon/croconaw,https://pokemonkg.org/instance/pokemon/totodile,https://pokemonkg.org/instance/pokemon/skiploom,https://pokemonkg.org/instance/pokemon/typhlosion,https://pokemonkg.org/instance/pokemon/cyndaquil,https://pokemonkg.org/instance/pokemon/bulbasaur,https://pokemonkg.org/instance/pokemon/bellossom,https://pokemonkg.org/instance/pokemon/ivysaur,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/venusaur,https://pokemonkg.org/instance/pokemon/ho-oh,https://pokemonkg.org/instance/pokemon/turtwig,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/grovyle,https://pokemonkg.org/instance/pokemon/bronzor,https://pokemonkg.org/instance/pokemon/banette
154,https://pokemonkg.org/instance/pokemon/meganium,https://pokemonkg.org/instance/pokemon/bayleef,https://pokemonkg.org/instance/pokemon/typhlosion,https://pokemonkg.org/instance/pokemon/venusaur,https://pokemonkg.org/instance/pokemon/cyndaquil,https://pokemonkg.org/instance/pokemon/torterra,https://pokemonkg.org/instance/pokemon/feraligatr,https://pokemonkg.org/instance/pokemon/totodile,https://pokemonkg.org/instance/pokemon/serperior,https://pokemonkg.org/instance/pokemon/chikorita,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/quilava,https://pokemonkg.org/instance/pokemon/blaziken,https://pokemonkg.org/instance/pokemon/croconaw,https://pokemonkg.org/instance/pokemon/bellossom,https://pokemonkg.org/instance/pokemon/swampert,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/jumpluff,https://pokemonkg.org/instance/pokemon/sceptile,https://pokemonkg.org/instance/pokemon/empoleon,https://pokemonkg.org/instance/pokemon/yanmega
155,https://pokemonkg.org/instance/pokemon/cyndaquil,https://pokemonkg.org/instance/pokemon/totodile,https://pokemonkg.org/instance/pokemon/quilava,https://pokemonkg.org/instance/pokemon/typhlosion,https://pokemonkg.org/instance/pokemon/oshawott,https://pokemonkg.org/instance/pokemon/torchic,https://pokemonkg.org/instance/pokemon/charmander,https://pokemonkg.org/instance/pokemon/mudkip,https://pokemonkg.org/instance/pokemon/chimchar,https://pokemonkg.org/instance/pokemon/piplup,https://pokemonkg.org/instance/pokemon/meganium,https://pokemonkg.org/instance/pokemon/turtwig,https://pokemonkg.org/instance/pokemon/squirtle,https://pokemonkg.org/instance/pokemon/bulbasaur,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/snivy,https://pokemonkg.org/instance/pokemon/tepig,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/blaziken
156,https://pokemonkg.org/instance/pokemon/quilava,https://pokemonkg.org/instance/pokemon/typhlosion,https://pokemonkg.org/instance/pokemon/cyndaquil,https://pokemonkg.org/instance/pokemon/bayleef,https://pokemonkg.org/instance/pokemon/totodile,https://pokemonkg.org/instance/pokemon/meganium,https://pokemonkg.org/instance/pokemon/croconaw,https://pokemonkg.org/instance/pokemon/slugma,https://pokemonkg.org/instance/pokemon/chikorita,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/rapidash,https://pokemonkg.org/instance/pokemon/espeon,https://pokemonkg.org/instance/pokemon/mareep,https://pokemonkg.org/instance/pokemon/feraligatr,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/flaaffy,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/furret,https://pokemonkg.org/instance/pokemon/flareon,https://pokemonkg.org/instance/pokemon/combusken
157,https://pokemonkg.org/instance/pokemon/typhlosion,https://pokemonkg.org/instance/pokemon/quilava,https://pokemonkg.org/instance/pokemon/cyndaquil,https://pokemonkg.org/instance/pokemon/meganium,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/totodile,https://pokemonkg.org/instance/pokemon/blaziken,https://pokemonkg.org/instance/pokemon/feraligatr,https://pokemonkg.org/instance/pokemon/samurott,https://pokemonkg.org/instance/pokemon/infernape,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/croconaw,https://pokemonkg.org/instance/pokemon/ampharos,https://pokemonkg.org/instance/pokemon/venusaur,https://pokemonkg.org/instance/pokemon/emboar,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/bayleef,https://pokemonkg.org/instance/pokemon/torterra,https://pokemonkg.org/instance/pokemon/swampert,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/arcanine
158,https://pokemonkg.org/instance/pokemon/totodile,https://pokemonkg.org/instance/pokemon/cyndaquil,https://pokemonkg.org/instance/pokemon/croconaw,https://pokemonkg.org/instance/pokemon/mudkip,https://pokemonkg.org/instance/pokemon/typhlosion,https://pokemonkg.org/instance/pokemon/torchic,https://pokemonkg.org/instance/pokemon/squirtle,https://pokemonkg.org/instance/pokemon/charmander,https://pokemonkg.org/instance/pokemon/piplup,https://pokemonkg.org/instance/pokemon/bulbasaur,https://pokemonkg.org/instance/pokemon/turtwig,https://pokemonkg.org/instance/pokemon/oshawott,https://pokemonkg.org/instance/pokemon/chimchar,https://pokemonkg.org/instance/pokemon/meganium,https://pokemonkg.org/instance/pokemon/quilava,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/bayleef,https://pokemonkg.org/instance/pokemon/snivy,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/treecko
159,https://pokemonkg.org/instance/pokemon/croconaw,https://pokemonkg.org/instance/pokemon/feraligatr,https://pokemonkg.org/instance/pokemon/totodile,https://pokemonkg.org/instance/pokemon/bayleef,https://pokemonkg.org/instance/pokemon/typhlosion,https://pokemonkg.org/instance/pokemon/cyndaquil,https://pokemonkg.org/instance/pokemon/quilava,https://pokemonkg.org/instance/pokemon/meganium,https://pokemonkg.org/instance/pokemon/chikorita,https://pokemonkg.org/instance/pokemon/ariados,https://pokemonkg.org/instance/pokemon/mudkip,https://pokemonkg.org/instance/pokemon/mareep,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/suicune,https://pokemonkg.org/instance/pokemon/marill,https://pokemonkg.org/instance/pokemon/samurott,https://pokemonkg.org/instance/pokemon/azumarill,https://pokemonkg.org/instance/pokemon/chinchou,https://pokemonkg.org/instance/pokemon/squirtle
160,https://pokemonkg.org/instance/pokemon/feraligatr,https://pokemonkg.org/instance/pokemon/croconaw,https://pokemonkg.org/instance/pokemon/typhlosion,https://pokemonkg.org/instance/pokemon/meganium,https://pokemonkg.org/instance/pokemon/blastoise,https://pokemonkg.org/instance/pokemon/swampert,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/venusaur,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/blaziken,https://pokemonkg.org/instance/pokemon/empoleon,https://pokemonkg.org/instance/pokemon/sceptile,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/cyndaquil,https://pokemonkg.org/instance/pokemon/kingdra,https://pokemonkg.org/instance/pokemon/dragonite,https://pokemonkg.org/instance/pokemon/ampharos,https://pokemonkg.org/instance/pokemon/samurott,https://pokemonkg.org/instance/pokemon/suicune,https://pokemonkg.org/instance/pokemon/stantler,https://pokemonkg.org/instance/pokemon/chikorita
161,https://pokemonkg.org/instance/pokemon/sentret,https://pokemonkg.org/instance/pokemon/furret,https://pokemonkg.org/instance/pokemon/hoothoot,https://pokemonkg.org/instance/pokemon/zigzagoon,https://pokemonkg.org/instance/pokemon/pidgey,https://pokemonkg.org/instance/pokemon/rattata,https://pokemonkg.org/instance/pokemon/mareep,https://pokemonkg.org/instance/pokemon/ledyba,https://pokemonkg.org/instance/pokemon/bidoof,https://pokemonkg.org/instance/pokemon/cyndaquil,https://pokemonkg.org/instance/pokemon/wooper,https://pokemonkg.org/instance/pokemon/marill,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/hoppip,https://pokemonkg.org/instance/pokemon/bunnelby,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/slowpoke,https://pokemonkg.org/instance/pokemon/starly,https://pokemonkg.org/instance/pokemon/totodile,https://pokemonkg.org/instance/pokemon/oddish,https://pokemonkg.org/instance/pokemon/eevee
162,https://pokemonkg.org/instance/pokemon/furret,https://pokemonkg.org/instance/pokemon/sentret,https://pokemonkg.org/instance/pokemon/linoone,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/ledian,https://pokemonkg.org/instance/pokemon/quilava,https://pokemonkg.org/instance/pokemon/feraligatr,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/wooper,https://pokemonkg.org/instance/pokemon/rattata,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/zigzagoon,https://pokemonkg.org/instance/pokemon/houndoom,https://pokemonkg.org/instance/pokemon/chikorita,https://pokemonkg.org/instance/pokemon/xatu,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/phanpy,https://pokemonkg.org/instance/pokemon/ditto,https://pokemonkg.org/instance/pokemon/spheal,https://pokemonkg.org/instance/pokemon/slowpoke,https://pokemonkg.org/instance/pokemon/mightyena
163,https://pokemonkg.org/instance/pokemon/hoothoot,https://pokemonkg.org/instance/pokemon/noctowl,https://pokemonkg.org/instance/pokemon/spinarak,https://pokemonkg.org/instance/pokemon/hoppip,https://pokemonkg.org/instance/pokemon/sentret,https://pokemonkg.org/instance/pokemon/remoraid,https://pokemonkg.org/instance/pokemon/foongus,https://pokemonkg.org/instance/pokemon/zubat,https://pokemonkg.org/instance/pokemon/rattata,https://pokemonkg.org/instance/pokemon/wooper,https://pokemonkg.org/instance/pokemon/mareep,https://pokemonkg.org/instance/pokemon/gulpin,https://pokemonkg.org/instance/pokemon/farfetchd,https://pokemonkg.org/instance/pokemon/pidove,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/pidgey,https://pokemonkg.org/instance/pokemon/caterpie,https://pokemonkg.org/instance/pokemon/ditto,https://pokemonkg.org/instance/pokemon/totodile,https://pokemonkg.org/instance/pokemon/purrloin,https://pokemonkg.org/instance/pokemon/paras
164,https://pokemonkg.org/instance/pokemon/noctowl,https://pokemonkg.org/instance/pokemon/hoothoot,https://pokemonkg.org/instance/pokemon/pelipper,https://pokemonkg.org/instance/pokemon/flygon,https://pokemonkg.org/instance/pokemon/rhydon,https://pokemonkg.org/instance/pokemon/claydol,https://pokemonkg.org/instance/pokemon/sudowoodo,https://pokemonkg.org/instance/pokemon/xatu,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/pidgeot,https://pokemonkg.org/instance/pokemon/beartic,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/staraptor,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/koffing,https://pokemonkg.org/instance/pokemon/unfezant,https://pokemonkg.org/instance/pokemon/fearow,https://pokemonkg.org/instance/pokemon/lanturn
165,https://pokemonkg.org/instance/pokemon/ledyba,https://pokemonkg.org/instance/pokemon/ledian,https://pokemonkg.org/instance/pokemon/spinarak,https://pokemonkg.org/instance/pokemon/sentret,https://pokemonkg.org/instance/pokemon/paras,https://pokemonkg.org/instance/pokemon/sunkern,https://pokemonkg.org/instance/pokemon/hoothoot,https://pokemonkg.org/instance/pokemon/yanma,https://pokemonkg.org/instance/pokemon/hoppip,https://pokemonkg.org/instance/pokemon/butterfree,https://pokemonkg.org/instance/pokemon/ariados,https://pokemonkg.org/instance/pokemon/caterpie,https://pokemonkg.org/instance/pokemon/scyther,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/gligar,https://pokemonkg.org/instance/pokemon/pineco,https://pokemonkg.org/instance/pokemon/murkrow,https://pokemonkg.org/instance/pokemon/natu,https://pokemonkg.org/instance/pokemon/noctowl,https://pokemonkg.org/instance/pokemon/weedle,https://pokemonkg.org/instance/pokemon/crobat
166,https://pokemonkg.org/instance/pokemon/ledian,https://pokemonkg.org/instance/pokemon/ledyba,https://pokemonkg.org/instance/pokemon/ariados,https://pokemonkg.org/instance/pokemon/spinarak,https://pokemonkg.org/instance/pokemon/furret,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/noctowl,https://pokemonkg.org/instance/pokemon/butterfree,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/yanma,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/scolipede,https://pokemonkg.org/instance/pokemon/hoothoot,https://pokemonkg.org/instance/pokemon/murkrow,https://pokemonkg.org/instance/pokemon/togetic,https://pokemonkg.org/instance/pokemon/gligar,https://pokemonkg.org/instance/pokemon/xatu,https://pokemonkg.org/instance/pokemon/forretress,https://pokemonkg.org/instance/pokemon/jumpluff
167,https://pokemonkg.org/instance/pokemon/spinarak,https://pokemonkg.org/instance/pokemon/ariados,https://pokemonkg.org/instance/pokemon/hoothoot,https://pokemonkg.org/instance/pokemon/remoraid,https://pokemonkg.org/instance/pokemon/hoppip,https://pokemonkg.org/instance/pokemon/ledyba,https://pokemonkg.org/instance/pokemon/ledian,https://pokemonkg.org/instance/pokemon/whismur,https://pokemonkg.org/instance/pokemon/foongus,https://pokemonkg.org/instance/pokemon/joltik,https://pokemonkg.org/instance/pokemon/galvantula,https://pokemonkg.org/instance/pokemon/pineco,https://pokemonkg.org/instance/pokemon/weedle,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/caterpie,https://pokemonkg.org/instance/pokemon/paras,https://pokemonkg.org/instance/pokemon/venonat,https://pokemonkg.org/instance/pokemon/scyther,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/beedrill,https://pokemonkg.org/instance/pokemon/yanma
168,https://pokemonkg.org/instance/pokemon/ariados,https://pokemonkg.org/instance/pokemon/spinarak,https://pokemonkg.org/instance/pokemon/forretress,https://pokemonkg.org/instance/pokemon/ledian,https://pokemonkg.org/instance/pokemon/venomoth,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/galvantula,https://pokemonkg.org/instance/pokemon/nidoqueen,https://pokemonkg.org/instance/pokemon/masquerain,https://pokemonkg.org/instance/pokemon/slowbro,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/muk,https://pokemonkg.org/instance/pokemon/pinsir,https://pokemonkg.org/instance/pokemon/beedrill,https://pokemonkg.org/instance/pokemon/durant,https://pokemonkg.org/instance/pokemon/slaking,https://pokemonkg.org/instance/pokemon/jynx,https://pokemonkg.org/instance/pokemon/pidgeot,https://pokemonkg.org/instance/pokemon/machamp,https://pokemonkg.org/instance/pokemon/butterfree,https://pokemonkg.org/instance/pokemon/croconaw
169,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/golbat,https://pokemonkg.org/instance/pokemon/zubat,https://pokemonkg.org/instance/pokemon/weavile,https://pokemonkg.org/instance/pokemon/venomoth,https://pokemonkg.org/instance/pokemon/venonat,https://pokemonkg.org/instance/pokemon/muk,https://pokemonkg.org/instance/pokemon/golduck,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/lucario,https://pokemonkg.org/instance/pokemon/honchkrow,https://pokemonkg.org/instance/pokemon/toxicroak,https://pokemonkg.org/instance/pokemon/magnezone,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/dragonite,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/garchomp,https://pokemonkg.org/instance/pokemon/nidoking,https://pokemonkg.org/instance/pokemon/hitmontop
170,https://pokemonkg.org/instance/pokemon/chinchou,https://pokemonkg.org/instance/pokemon/lanturn,https://pokemonkg.org/instance/pokemon/ducklett,https://pokemonkg.org/instance/pokemon/wooper,https://pokemonkg.org/instance/pokemon/chikorita,https://pokemonkg.org/instance/pokemon/finneon,https://pokemonkg.org/instance/pokemon/slowpoke,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/lotad,https://pokemonkg.org/instance/pokemon/cottonee,https://pokemonkg.org/instance/pokemon/tentacool,https://pokemonkg.org/instance/pokemon/barboach,https://pokemonkg.org/instance/pokemon/marill,https://pokemonkg.org/instance/pokemon/skrelp,https://pokemonkg.org/instance/pokemon/shellder,https://pokemonkg.org/instance/pokemon/growlithe,https://pokemonkg.org/instance/pokemon/bulbasaur,https://pokemonkg.org/instance/pokemon/rhyhorn,https://pokemonkg.org/instance/pokemon/wobbuffet,https://pokemonkg.org/instance/pokemon/clamperl,https://pokemonkg.org/instance/pokemon/mudkip
171,https://pokemonkg.org/instance/pokemon/lanturn,https://pokemonkg.org/instance/pokemon/chinchou,https://pokemonkg.org/instance/pokemon/ludicolo,https://pokemonkg.org/instance/pokemon/azumarill,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/raichu,https://pokemonkg.org/instance/pokemon/tentacruel,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/whiscash,https://pokemonkg.org/instance/pokemon/bellossom,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/kingdra,https://pokemonkg.org/instance/pokemon/ampharos,https://pokemonkg.org/instance/pokemon/manectric,https://pokemonkg.org/instance/pokemon/gastrodon,https://pokemonkg.org/instance/pokemon/mantine,https://pokemonkg.org/instance/pokemon/rotom,https://pokemonkg.org/instance/pokemon/politoed,https://pokemonkg.org/instance/pokemon/starmie,https://pokemonkg.org/instance/pokemon/seaking,https://pokemonkg.org/instance/pokemon/jellicent
